us-mt	tanf-s25	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/1502-1/page-1	Page 1	TANF 1502-1 Redetermination Supersedes: TANF 1502-1 (1/1/18) Reference: 45 CFR 206.10(a)(9) and (
us-mt	tanf-s26	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/1503-1/page-1	Page 1	TANF 1503-1 Timely and Adequate Notice Supersedes: TANF 1503-1 (1/1/07) Reference: ARM 37.5.505 Overview: Ti
us-mt	tanf-s27	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/1504-1/page-1	Page 1	TANF 1504-1 Overpayments Supersedes: TANF 1504-1 (1/1/12) Reference: ARM 37.78.430 Overview: A
us-mt	tanf-s28	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/0-4/page-9	Page 9	timate goal of developing long-term financial stability and security. FLEEING FELON--An individual who has been convicted of a felony and is fleeing inca
us-mt	tanf-s29	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/901-1/page-2	Page 2	RICTIONS: Households are restricted from using an EBT card at: 1. Any liquor store a. Any retail establishment that sells exclusively or primarily intox
us-mt	tanf-s30	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/711-1/page-1	Page 1	TANF 711-1 Supportive Services Supersedes: TANF 711-1 (06/01/23) Reference: ARM 37.78.832 Overview:
us-mt	tanf-s31	us-mt/manual/2026-09-10-tanf-state-policy-manual	us-mt/manual/dphhs/tanf/604-1/page-2	Page 2	ested against the benefit standard for the unit's size. Determine net countable income by: 1. Subtracting earned income disregards from the gross countable
us-nd	tanf-s01	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-05/block-1	TANF Household Composition (Filing Unit) 400-19-45-05	TANF Household Composition (Filing Unit) 400-19-45-05
us-nd	tanf-s02	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-05/block-1	Definitions 400-19-05	o a minor child, is either eligible or ineligible, and: Lives with a dependent child or an SSI child under age eighteen, or a child who is a full-time student and who, by the last day of th
us-nd	tanf-s03	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-15-10/block-1	Documentation/Verification of Specified Relative 400-19-45-15-10	Documentation/Verification of Specified Relative 400-19-45-15-10
us-nd	tanf-s04	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-40-25-10/block-1	Qualified Aliens Lawfully Admitted for Permanent Residence on or After August 22	Qualified Aliens Lawfully Admitted for Permanent Residence on or After August 22, 199
us-nd	tanf-s05	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-110-10/block-1	Determining the Standard of Need in Various Circumstances 400-19-110-10	Determining the Standard of Need in Various Circumstances 400-19-110-10
us-nd	tanf-s07	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-110-15/block-1	TANF Financial Eligibility Determination 400-19-110-15	TANF Financial Eligibility Determination 400-19-110-15
us-nd	tanf-s08	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-105-25/block-1	Earned Income Disregards 400-19-105-25	Earned Income Disregards 400-19-105-25
us-nd	tanf-s09	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-70-15/block-1	Paternity 400-19-70-15	Paternity 400-19-70-15
us-nd	tanf-s10	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-145-30/block-1	Child Care Expenses 400-19-145-30	Child Care Expenses 400-19-145-30
us-nd	tanf-s11	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-55-05-05/block-1	Asset Limits 400-19-55-05-05	Asset Limits 400-19-55-05-05
us-nd	tanf-s12	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-55-05-25/block-1	Documentation/Verifications of Assets 400-19-55-05-25	imary verification for ownership is the Department of Transportation, Motor Vehicle . This agency can establish whether the client owns a vehicle. The mo
us-nd	tanf-s13	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-110-25/block-1	Prorate for Initial TANF Benefit and Adding Persons 400-19-110-25	Prorate for Initial TANF Benefit and Adding Persons 400-19-110-25
us-nd	tanf-s14	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-35-05/block-1	TANF Lifetime Limit - Background Information 400-19-45-35-05	TANF Lifetime Limit - Background Information 400-19-45-35-05
us-nd	tanf-s15	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-75-25/block-1	Hours of Participation 400-19-75-25	Hours of Participation 400-19-75-25
us-nd	tanf-s16	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-75-30/block-1	Work Activities 400-19-75-30	Following are the allowable work activities within the JOBS program: Unsubsidized Employment; Subsidized public or private sector employment On the Job Training
us-nd	tanf-s17	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-85-15/block-1	Imposing a JOBS or Tribal NEW Sanction on an Open Case 400-19-85-15	Imposing a JOBS or Tribal NEW Sanction on an Open Case 400-19-85-15
us-nd	tanf-s19	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-75-40-40/block-1	JOBS Employability Plan 400-19-75-40-40	JOBS Employability Plan 400-19-75-40-40
us-nd	tanf-s20	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-25-10/block-1	Minor Parent Living Arrangement 400-19-45-25-10	Minor Parent Living Arrangement 400-19-45-25-10
us-nd	tanf-s21	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-145-40/block-1	Budgeting for Diversion Benefits 400-19-145-40	Budgeting for Diversion Benefits 400-19-145-40
us-nd	tanf-s22	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-140-10/block-1	Eligibility Factors for TANF Kinship Care 400-19-140-10	Eligibility Factors for TANF Kinship Care 400-19-140-10
us-nd	tanf-s23	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-45-05/block-1	Eligibility for Individuals Visiting In or Out-of-State 400-19-45-45-05	Eligibility for Individuals Visiting In or Out-of-State 400-19-45-45-05
us-nd	tanf-s24	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-35-15/block-1	TANF Lifetime Limit Good Cause - Family Violence Option 400-19-45-35-15	TANF Lifetime Limit Good Cause - Family Violence Option 400-19-45-35-15
us-nd	tanf-s25	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-20-10/block-1	Application Forms for TANF 400-19-20-10	Application Forms for TANF 400-19-20-10
us-nd	tanf-s26	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-125-10/block-1	Requesting a Fair Hearing - Other than JOBS Sanction 400-19-125-10	Requesting a Fair Hearing - Other than JOBS Sanction 400-19-125-10
us-nd	tanf-s27	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-130-25/block-1	Recoupments 400-19-130-25	Recoupments 400-19-130-25
us-nd	tanf-s28	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-45-95-05/block-1	Fleeing Felons and Probation/Parole Violators 400-19-45-95-05	Fleeing Felons and Probation/Parole Violators 400-19-45-95-05
us-nd	tanf-s29	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-137-05/block-1	Intentional Program Violation (IPV) 400-19-137 Intentional Program Violation 400	f assistance; or Having used their TANF electronic payment card in a liquor store; a casino, gambling casino, or gaming establishment, or a retail esta
us-nd	tanf-s30	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-65-15/block-1	Types of JOBS Supportive Services 400-19-65-15	Types of JOBS Supportive Services 400-19-65-15
us-nd	tanf-s31	us-nd/manual/2026-09-10-tanf-state-policy-manual	us-nd/manual/hhs/tanf/400-19-55-20-15/block-1	Countable Unearned Income Types 400-19-55-20-15	Countable Unearned Income Types 400-19-55-20-15
us-ne	tanf-s01	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/007.01	007.01 STANDARD FILING UNIT.	007.01 STANDARD FILING UNIT.
us-ne	tanf-s03	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/007.02	007.02 ELIGIBILITY OF A SPECIFIED RELATIVE, GUARDIAN OR CONSERVATOR, OTHER THAN 	007.02 ELIGIBILITY OF A SPECIFIED RELATIVE, GUARDIAN OR CONSERVATOR, OTHER THAN A PARENT, TO BE INCLUDED IN THE
us-ne	tanf-s04	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/003	003 CITIZENSHIP AND ALIEN STATUS.	fied as one of the following: (A) A citizen of the United States; (B) Qualified aliens as defined in Section 431 of the Immigration and Nationality Act (IN
us-ne	tanf-s05	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-1/004.39	004.39 STANDARD OF NEED.	004.39 STANDARD OF NEED.
us-ne	tanf-s06	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-1/004.33	004.33 PAYMENT STANDARD.	004.33 PAYMENT STANDARD.
us-ne	tanf-s08	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/009.01.a	009.01(A) EARNED INCOME DISREGARDS.	009.01(A) EARNED INCOME DISREGARDS.
us-ne	tanf-s09	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/011	011 COOPERATION WITH CHILD SUPPORT ENFORCEMENT UNIT.	011 COOPERATION WITH CHILD SUPPORT ENFORCEMENT UNIT.
us-ne	tanf-s10	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/009.01.a.ii	009.01(A)(ii) CHILD CARE DISREGARD.	009.01(A)(ii) CHILD CARE DISREGARD.
us-ne	tanf-s11	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/008.01	008.01 RESOURCE LIMIT.	008.01 RESOURCE LIMIT.
us-ne	tanf-s13	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-3/004	004 PRORATED PAYMENT.	004 PRORATED PAYMENT.
us-ne	tanf-s14	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/008.01.g.i	008.01(G)(i) LIFETIME LIMIT.	008.01(G)(i) LIFETIME LIMIT.
us-ne	tanf-s15	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/002.01	002.01 WORK-ELIGIBLE INDIVIDUAL.	002.01 WORK-ELIGIBLE INDIVIDUAL.
us-ne	tanf-s16	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/008.01.d	008.01(D) ON-THE-JOB TRAINING (OJT).	008.01(D) ON-THE-JOB TRAINING (OJT).
us-ne	tanf-s17	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/010.02.a.i.1	010.02(A)(i)(1) LENGTH OF A SANCTION.	010.02(A)(i)(1) LENGTH OF A SANCTION.
us-ne	tanf-s19	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/007	007 SELF-SUFFICIENCY CONTRACT.	007 SELF-SUFFICIENCY CONTRACT.
us-ne	tanf-s20	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/009.02.a.i	009.02(A)(i) CHILD SUPPORT PAID FOR A MINOR PARENT.	009.02(A)(i) CHILD SUPPORT PAID FOR A MINOR PARENT.
us-ne	tanf-s23	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-2/004.01	004.01 TEMPORARY ABSENCE.	004.01 TEMPORARY ABSENCE.
us-ne	tanf-s24	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/003.07	003.07 DOMESTIC VIOLENCE.	A victim of domestic violence may be exempt from Employment First. All Employment First participant
us-ne	tanf-s25	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-1/010	010 ELIGIBILITY REVIEW.	010 ELIGIBILITY REVIEW.
us-ne	tanf-s26	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-1/009	009 NOTICE OF ACTION.	009 NOTICE OF ACTION.
us-ne	tanf-s27	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-3/008.05.b.ii	008.05(B)(ii) OVERPAYMENT RECOVERY.	008.05(B)(ii) OVERPAYMENT RECOVERY.
us-ne	tanf-s28	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-1/005	005 DISCLOSURE OF INFORMATION REGARDING FUGITIVE FELON.	005 DISCLOSURE OF INFORMATION REGARDING FUGITIVE FELON.
us-ne	tanf-s29	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-3/008.01	008.01 FEDERAL TEMPORARY ASSISTANCE FOR NEEDY FAMILY PAYMENT RESTRICTIONS.	ia a point-of-sale purchase at the following types of businesses: (A) Liquor stores; (B) Casinos, gambling casinos or gaming establishments; or (C) Any r
us-ne	tanf-s30	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-4/009.10	009.10 TRANSITIONAL SUPPORTIVE SERVICES.	009.10 TRANSITIONAL SUPPORTIVE SERVICES.
us-ne	tanf-s31	us-ne/regulation/2026-09-10-tanf-state-policy-manual	us-ne/regulation/title-468/chapter-3/003.02	003.02 COUNTING AS UNEARNED INCOME.	003.02 COUNTING AS UNEARNED INCOME.
us-nh	tanf-s01	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/211-01-who-must-be-members-fam/block-1	211.01 Who Must Be Members (FAM)	individuals in the same Financial Assistance to Needy Families (FANF) assistance group: • All children who are blood, adoptive, or step-related siblings, p
us-nh	tanf-s02	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/203-tanf-temporary-assistance-for-needy-families-fam/block-1	203 FINANCIAL ASSISTANCE TO NEEDY FAMILIES (FANF) (FAM)	arent or specified relative; and • is under 18 years of age or under age 19 and a full-time student in high school or in a high school equivalency program. Exception: Certain refugees who do not meet 
us-nh	tanf-s03	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/207-05-living-with-a-specified-relative-fam/block-1	207.05 Living with a Specified Relative (FAM)	207.05 Living with a Specified Relative (FAM)
us-nh	tanf-s04	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/305-07-ineligible-sponsored-aliens-fam/block-1	305.07 Ineligible Sponsored Noncitizens (FAM)	305.07 Ineligible Sponsored Noncitizens (FAM)
us-nh	tanf-s05	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/601-table-a-fanf-basic-maintenance-needs-allowance-and-maximum-standard-of-need-fam/block-1	Table A: FANF Basic Maintenance Needs Allowance and Maximum Standard of Need (FA	Table A: FANF Basic Maintenance Needs Allowance and Maximum Standard of Need (FAM)
us-nh	tanf-s06	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/601-income-limits-payment-standards-and-allotments-fam/block-1	601 INCOME LIMITS, PAYMENT STANDARDS, AND ALLOTMENTS (FAM)	601 INCOME LIMITS, PAYMENT STANDARDS, AND ALLOTMENTS (FAM)
us-nh	tanf-s07	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/601-income-limits-payment-standards-and-allotments-fam/block-1	601 INCOME LIMITS, PAYMENT STANDARDS, AND ALLOTMENTS (FAM)	601 INCOME LIMITS, PAYMENT STANDARDS, AND ALLOTMENTS (FAM)
us-nh	tanf-s08	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/603-01-earned-income-disregards-eid-fam/block-1	603.01 Earned Income Disregards (EID) (FAM)	603.01 Earned Income Disregards (EID) (FAM)
us-nh	tanf-s09	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/311-13-cooperation-fam/block-1	311.13 Cooperation (FAM)	forts to obtain support, identify liable relatives, and establish the paternity of a child for whom assistance is requested. Parents and caretaker re
us-nh	tanf-s10	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/603-05-child-dependent-care-deduction-fam/block-1	603.05 Child/Dependent Care Deduction (FAM)	603.05 Child/Dependent Care Deduction (FAM)
us-nh	tanf-s11	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/403-resource-limits-fam/block-1	403 RESOURCE LIMITS (FAM)	403 RESOURCE LIMITS (FAM)
us-nh	tanf-s12	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/409-vehicles-fam/block-1	VEHICLES (FAM)	atment of farm vehicles. • Household Vehicle(s) Treatment : Exclude 1 vehicle per each parent or caretaker relative for FANF financial assistance.
us-nh	tanf-s14	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/134-03-specified-hardship-criteria-fam/block-1	134.03 Specified FANF Hardship Extension Criteria (FAM)	134.03 Specified FANF Hardship Extension Criteria (FAM)
us-nh	tanf-s15	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/808-35-sanctions-for-voluntary-quit-or-failure-refusal-to-cooperate-with-nhep-work-program-participation-requirements-fam/block-1	808.35 Sanctions for Voluntary Quit Or Failure/Refusal to Cooperate with NHEP Wo	Voluntary Quit Or Failure/Refusal to Cooperate with NHEP Work Program Participation Requirements (FAM)
us-nh	tanf-s16	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/808-39-alternative-work-experience-program-awep-fam/block-1	808.39 Alternative Work Experience Program (AWEP) (FAM)	808.39 Alternative Work Experience Program (AWEP) (FAM)
us-nh	tanf-s17	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/808-35-sanctions-for-voluntary-quit-or-failure-refusal-to-cooperate-with-nhep-work-program-participation-requirements-fam/block-1	808.35 Sanctions for Voluntary Quit Or Failure/Refusal to Cooperate with NHEP Wo	808.35 Sanctions for Voluntary Quit Or Failure/Refusal to Cooperate with NHEP Work Pr
us-nh	tanf-s19	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/808-21-employment-plan-fam/block-1	808.21 Employability Plan (FAM)	808.21 Employability Plan (FAM)
us-nh	tanf-s20	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/204-tanf-financial-assistance-for-unwed-minor-parents-fam/block-1	204 TANF FINANCIAL ASSISTANCE FOR UNWED MINOR PARENTS (FAM)	204 TANF FINANCIAL ASSISTANCE FOR UNWED MINOR PARENTS (FAM)
us-nh	tanf-s22	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/511-disqualified-members-income-fam/block-1	DISQUALIFIED MEMBER'S INCOME (FAM)	squalified parent ’ s income is available to the assistance group. An excluded parent is not allowed an employment expense disregard, an earned income disr
us-nh	tanf-s23	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/303-09-out-of-state-recipient-moves-into-new-hampshire-fam/block-1	303.09 Out-of-State Recipient Moves into New Hampshire (FAM)	303.09 Out-of-State Recipient Moves into New Hampshire (FAM)
us-nh	tanf-s24	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/323-family-domestic-violence-options-fvo-fam/block-1	323 FAMILY/DOMESTIC VIOLENCE OPTIONS (FVO) (FAM)	323 FAMILY/DOMESTIC VIOLENCE OPTIONS (FVO) (FAM)
us-nh	tanf-s25	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/161-redetermination-recertification-fam/block-1	161 REDETERMINATION (FAM)	161 REDETERMINATION (FAM)
us-nh	tanf-s26	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/134-11-extension-review-process-fam/block-1	134.11 FANF Hardship Extension Review Process (FAM)	the District Office. Open AGs denied an extension are entitled to an advance notice period and have the right to file for an administrative appeal and to
us-nh	tanf-s27	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/621-recoupment-repayment-of-assistance-fam/block-1	621 RECOUPMENT/REPAYMENT OF ASSISTANCE (FAM)	621 RECOUPMENT/REPAYMENT OF ASSISTANCE (FAM)
us-nh	tanf-s28	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/319-fugitive-felons-and-violators-of-probation-or-parole-fam/block-1	319 FLEEING FELONS AND PROBATION OR PAROLE VIOLATORS (FAM)	319 FLEEING FELONS AND PROBATION OR PAROLE VIOLATORS (FAM)
us-nh	tanf-s30	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/808-41-transportation-assistance-fam/block-1	808.41 Transportation Assistance (FAM)	808.41 Transportation Assistance (FAM)
us-nh	tanf-s31	us-nh/manual/2026-09-10-tanf-state-policy-manual	us-nh/manual/dhhs/fam/511-lump-sum-income-income-fam/block-1	511 LUMP SUM INCOME (INCOME) (FAM)	511 LUMP SUM INCOME (INCOME) (FAM)
us-nj	tanf-s01	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-487	Page 487	Page 52 of 116 § 10:90-17.3 EEI participation Assistance Unit Payment Ceiling Payment Ceiling 1 $ 350 $ 135 2 450 515 3 750 521 4 9
us-nj	tanf-s03	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-42	Page 42	xty years of age or older; 2. One parent, in a two-parent family or a caretaker relative of a disabled child or other disabled dependent who must provide full
us-nj	tanf-s04	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-335	Page 335	ot be considered. No resources which are in fact not available to the refugee shall be considered in determining eligibility. This includes resourc
us-nj	tanf-s06	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-94	Page 94	IAL ELIGIBILITY--INCOME, RESOURCES, BENEFITS § 10:90-3.6 Eligibility/maximum benefit payment levels for WFNJ/GA unemployable single adults and couples wit
us-nj	tanf-s07	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-117	Page 117	t the gross income of the assistance unit does not exceed the maximum income limits for the applicable household size as referenced in (a)1 below, and th
us-nj	tanf-s08	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-98	Page 98	cash benefit using disregards for earned and unearned income (a) An earned income disregard shall not be applied in the initial financial eligibility determinati
us-nj	tanf-s09	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-436	Page 436	90. WORK FIRST NEW JERSEY PROGRAM > SUBCHAPTER 16. CHILD SUPPORT AND PATERNITY § 10:90-16.1 Introduction (a) P.L. 93-647 establishes Title IV-D of
us-nj	tanf-s10	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-212	Page 212	appropriate, an allowance for each assistance unit in order to cover work-related expenses necessary to engage in work or a work activity. 1. This allowance sha
us-nj	tanf-s11	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-107	Page 107	ly in order to prevent the assistance unit from exceeding the maximum resource limit. 1. Eligibility for WFNJ shall not be affected by the following trans
us-nj	tanf-s13	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-109	Page 109	earned and unearned income shall be determined by using a prospective budgeting methodology. WFNJ eligibility and cash assistance benefit calculations shall
us-nj	tanf-s14	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-39	Page 39	th the WFNJ TANF/GA components of the program. The calculation of the lifetime limit will be based upon the number of days the recipient received benefits
us-nj	tanf-s15	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-228	Page 228	or arranged through the MHI may count towards the required hours of a work activity. 1. For WFNJ recipients required to participate in a work activity, m
us-nj	tanf-s16	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-160	Page 160	tion in one or more of the following federally recognized activities: unsubsidized employment; work experience (including work associated with the refurbishing of
us-nj	tanf-s17	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-194	Page 194	W JERSEY PROGRAM > SUBCHAPTER 4. WFNJ WORK REQUIREMENTS § 10:90-4.16 Sanction accruals (a) The county agency or municipal agency, as appropriate,
us-nj	tanf-s19	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-156	Page 156	from the WFNJ work requirement, shall be required to sign an initial individual responsibility plan (IRP) which shall indicate the terms of the work activity requirement
us-nj	tanf-s20	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-79	Page 79	Page 79 of 233 § 10:90-2.17 Provisions for minor parents 4. Has abused the applicant or recipient, or the applicant's or rec
us-nj	tanf-s22	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-56	Page 56	idered to be members of the WFNJ/TANF or WFNJ/GA assistance units: 1. Non-needy caretakers, except that the eligibility of a dependent child shall not be affec
us-nj	tanf-s23	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-66	Page 66	2. NON-FINANCIAL ELIGIBILITY REQUIREMENTS § 10:90-2.11 WFNJ TANF/GA residency requirements (a) WFNJ/TANF residency requirements are as follows: 1. The law req
us-nj	tanf-s24	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-45	Page 45	r a description of other program requirements which may be waived for victims of family violence). This exemption shall be based upon the request of the recipient. If
us-nj	tanf-s25	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-148	Page 148	GIBILITY--INCOME, RESOURCES, BENEFITS § 10:90-3.22 WFNJ TANF/GA case redetermination process (a) Case redetermination is a review of the factors affectin
us-nj	tanf-s26	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-315	Page 315	ll complaints, whether or not such complaints constitute requests for fair hearings and whether or not they are directed to the county or municipal agen
us-nj	tanf-s27	us-nj/regulation/2026-07-13-recovery	us-nj/regulation/recovery/us-nj-njac-10-90/page-145	Page 145	Page 145 of 233 § 10:90-3.21 Overpayments and underpayments 4. Liability for overpayment of assistance (includ
